vintage_period,vintage_timestamp_start,target_quarter,within_quarter_origin,n_monthly_series,n_monthly_obs,factor_order,llf_final,em_iterations,em_tolerance_used,em_maxiter_used,em_convergence_delta_last,llf_path_json,converged_flag,sample_end_period,model_index_generated,model_index_type,model_index_monotonic,row_labels_type,row_labels_monotonic
2024-04,2024-04-01,2024Q2,1,50,783,1,-36315.81471436068,36,2e-06,100,1.9067307912340266e-06,"[-36344.39858632499, -36325.27450678774, -36323.54921015953, -36322.49735302765, -36321.73696738332, -36321.13925787678, -36320.64581785853, -36320.225279431696, -36319.85881673164, -36319.53420903608, -36319.24304844537, -36318.97928611531, -36318.73841403722, -36318.516975243736, -36318.31225561354, -36318.12208179606, -36317.944684065355, -36317.77860047111, -36317.622608139514, -36317.475672941415, -36317.33691189955, -36317.20556462741, -36317.080971297124, -36316.96255541026, -36316.849810157015, -36316.74228749533, -36316.63958931771, -36316.54136023995, -36316.44728166331, -36316.357066846744, -36316.270456787344, -36316.18721675342, -36316.10713334854, -36316.03001201071, -36315.95567487072, -36315.88395890882, -36315.81471436068]",True,2024-03,False,PeriodIndex,True,PeriodIndex,True
2024-05,2024-05-01,2024Q2,2,50,784,1,-36341.592714703074,36,2e-06,100,1.9197662223749043e-06,"[-36370.360343739136, -36351.1158853152, -36349.37247825907, -36348.31324056862, -36347.54871872497, -36346.94812803819, -36346.4523998682, -36346.02990589918, -36345.66170168154, -36345.33550503587, -36345.042872589736, -36344.77773319928, -36344.53556385741, -36344.31289693485, -36344.10701036526, -36343.91572463109, -36343.73726504836, -36343.57016556038, -36343.41319980815, -36343.2653306456, -36343.125672442766, -36342.99346245206, -36342.86803872411, -36342.74882284003, -36342.63530624163, -36342.52703928779, -36342.4236224032, -36342.32469885235, -36342.22994878939, -36342.1390843198, -36342.051845372, -36341.967996222476, -36341.887322552975, -36341.80962894349, -36341.7347367252, -36341.662482132204, -36341.592714703074]",True,2024-04,False,PeriodIndex,True,PeriodIndex,True
2024-06,2024-06-01,2024Q2,3,50,785,1,-36387.16759529628,36,2e-06,100,1.9207232596268305e-06,"[-36415.71760836814, -36396.63783387748, -36394.925563300916, -36393.87697239868, -36393.11719741016, -36392.519178379545, -36392.025047365496, -36391.603635983985, -36391.236205026784, -36390.910577506045, -36390.61837056893, -36390.35355106462, -36390.11162136089, -36389.88913153513, -36389.68337228628, -36389.492173544415, -36389.31376777911, -36389.14669446503, -36388.989731605565, -36388.84184556037, -36388.7021535672, -36388.569895263194, -36388.44441071195, -36388.325123216666, -36388.211525709674, -36388.10316985281, -36387.99965721942, -36387.90063209352, -36387.80577553914, -36387.71480047738, -36387.627447570034, -36387.54348175466, -36387.462689309745, -36387.38487535448, -36387.3098617073, -36387.237485042555, -36387.16759529628]",True,2024-05,False,PeriodIndex,True,PeriodIndex,True
2024-07,2024-07-01,2024Q3,1,50,786,1,-36443.87236773365,36,2e-06,100,1.906237468501849e-06,"[-36472.3703423788, -36453.306757004575, -36451.599497703646, -36450.55430989168, -36449.7971493425, -36449.20124850297, -36448.708894625925, -36448.289016289484, -36447.92293725192, -36447.598522458924, -36447.30741789119, -36447.04361098116, -36446.80261936202, -36446.58100483088, -36446.37606734564, -36446.1856443145, -36446.007974345324, -36445.84160200895, -36445.685309573106, -36445.53806698452, -36445.398994508774, -36445.267334344535, -36445.14242872559, -36445.023702795224, -36444.910651046855, -36444.802826467014, -36444.6998317533, -36444.60131214406, -36444.50694951354, -36444.41645747086, -36444.32957726247, -36444.24607432308, -36444.16573535445, -36444.08836583681, -36444.01378789726, -36443.94183847487, -36443.87236773365]",True,2024-06,False,PeriodIndex,True,PeriodIndex,True
2024-08,2024-08-01,2024Q3,2,50,787,1,-36487.93265755175,36,2e-06,100,1.9061541218521765e-06,"[-36516.57676132946, -36497.38877867227, -36495.676516531435, -36494.629243956864, -36493.8704715488, -36493.273193875495, -36492.779635351195, -36492.3586942236, -36491.99167359955, -36491.666421856746, -36491.374570924, -36491.11009618426, -36490.868504963, -36490.64635027761, -36490.44092462796, -36490.25005908983, -36490.0719868861, -36489.905247994364, -36489.74862074833, -36489.60107170946, -36489.46171821571, -36489.32979992102, -36489.20465683622, -36489.08571215347, -36488.972458645825, -36488.86444777659, -36488.761280889325, -36488.66260201433, -36488.56809194447, -36488.4774633179, -36488.39045650666, -36488.30683615602, -36488.22638825327, -36488.1489176305, -36488.07424582566, -36488.00220924127, -36487.93265755175]",True,2024-07,False,PeriodIndex,True,PeriodIndex,True
2024-09,2024-09-01,2024Q3,3,50,788,1,-36537.97829686679,36,2e-06,100,1.9055747652854436e-06,"[-36566.89673979118, -36547.462221745, -36545.732060340044, -36544.682148519714, -36543.92243717788, -36543.324609399555, -36542.83065791146, -36542.409396185794, -36542.042086843336, -36541.71655949454, -36541.42443870327, -36541.15969810237, -36540.91784569838, -36540.69543598068, -36540.48976294145, -36540.298658860214, -36540.12035779489, -36539.95340021175, -36539.79656464709, -36539.648817646, -36539.5092763718, -36539.37718019538, -36539.25186877487, -36539.13276490899, -36539.01936095755, -36538.911207965604, -36538.80790686347, -36538.70910127994, -36538.61447162229, -36538.52373016132, -36538.436616921244, -36538.35289621925, -36538.27235373411, -36538.19479400835, -36538.12003830845, -36538.04792278255, -36537.97829686679]",True,2024-08,False,PeriodIndex,True,PeriodIndex,True
2024-10,2024-10-01,2024Q4,1,50,789,1,-35293.690696545185,37,2e-06,100,1.8884725114879152e-06,"[-35330.85609086875, -35305.012437004974, -35301.68662003537, -35300.26650745148, -35299.45115736876, -35298.87348343414, -35298.412666838936, -35298.022153140766, -35297.680484729084, -35297.375867289025, -35297.100840166306, -35296.85021107657, -35296.62013964508, -35296.407670473665, -35296.2104652835, -35296.02663499483, -35295.85462771424, -35295.693150694744, -35295.54111420305, -35295.39759012919, -35295.26178083872, -35295.13299532292, -35295.010630658755, -35294.89415740194, -35294.7831079398, -35294.67706710296, -35294.57566452312, -35294.47856835606, -35294.385480083445, -35294.29613017552, -35294.21027444671, -35294.12769097379, -35294.048177474106, -35293.971549062786, -35293.8976363243, -35293.826283646165, -35293.75734777283, -35293.690696545185]",True,2024-09,False,PeriodIndex,True,PeriodIndex,True
2024-11,2024-11-01,2024Q4,2,50,790,1,-36639.41440236113,36,2e-06,100,1.9166737601870383e-06,"[-36684.32907236848, -36649.331863571424, -36647.26745586509, -36646.16704575534, -36645.39029697902, -36644.78516567477, -36644.28760855317, -36643.86434225352, -36643.49577591836, -36643.16935478099, -36642.87651838796, -36642.61114743112, -36642.36870212184, -36642.14571226995, -36641.93945938918, -36641.74776984322, -36641.56887532805, -36641.401315857205, -36641.243870509425, -36641.09550685509, -36640.95534327871, -36640.82262040966, -36640.69667911704, -36640.576943320804, -36640.462906394394, -36640.354120284894, -36640.25018671671, -36640.150750012064, -36640.0554911802, -36639.964123012054, -36639.876385979456, -36639.79204478358, -36639.71088543143, -36639.632712745275, -36639.557348229224, -36639.4846282326, -36639.41440236113]",True,2024-10,False,PeriodIndex,True,PeriodIndex,True
2024-12,2024-12-01,2024Q4,3,50,791,1,-36694.29759296149,36,2e-06,100,1.9147420151414982e-06,"[-36723.01785043396, -36703.784043788335, -36702.0718521292, -36701.02359393828, -36700.26389680356, -36699.66568870842, -36699.17117614741, -36698.749259042714, -36698.38124640859, -36698.05499261561, -36697.762134725854, -36697.49665230932, -36697.25405605155, -36697.030901649865, -36696.82448373412, -36696.63263506672, -36696.45359019884, -36696.285890145584, -36696.12831404118, -36695.97982905377, -36695.83955296881, -36695.706725756834, -36695.580687637426, -36695.46086192266, -36695.34674143237, -36695.23787761659, -36695.133871756494, -36695.03436777994, -36694.93904634504, -36694.847619929234, -36694.7598287234, -36694.67543717564, -36694.594231063915, -36694.51601500205, -36694.44061030347, -36694.367853142074, -36694.29759296149]",True,2024-11,False,PeriodIndex,True,PeriodIndex,True
2025-01,2025-01-01,2025Q1,1,50,792,1,-36748.71078068496,36,2e-06,100,1.9157275041707512e-06,"[-36777.342313463974, -36758.20787194205, -36756.493617153494, -36755.44423453402, -36754.68381887219, -36754.08510077334, -36753.590193171214, -36753.16794821932, -36752.79964872464, -36752.47313397685, -36752.18003209053, -36751.914317221934, -36751.671496743715, -36751.44812431847, -36751.241493331836, -36751.0494357954, -36750.870185818574, -36750.70228416718, -36750.544509844374, -36750.39582995778, -36750.2553622723, -36750.12234675842, -36749.996123643876, -36749.876116249616, -36749.76181740068, -36749.652778546246, -36749.54860095947, -36749.44892855288, -36749.35344196213, -36749.26185363566, -36749.173903729476, -36749.08935665178, -36749.00799813628, -36748.929632749016, -36748.85408175273, -36748.78118126838, -36748.71078068496]",True,2024-12,False,PeriodIndex,True,PeriodIndex,True
2025-02,2025-02-01,2025Q1,2,50,793,1,-36804.01363192347,36,2e-06,100,1.9225481562599027e-06,"[-36833.037991604346, -36813.53121631527, -36811.80916625939, -36810.75919865401, -36809.99894134363, -36809.40031534781, -36808.905355512645, -36808.482941064765, -36808.11438700161, -36807.787556431635, -36807.4940939197, -36807.227985127545, -36806.98474576857, -36806.76093579014, -36806.55385347569, -36806.36133475697, -36806.181616944115, -36806.01324345407, -36805.85499550755, -36805.70584207859, -36805.56490250831, -36805.431418099455, -36805.304730204545, -36805.184263091156, -36805.06951037692, -36804.96002416986, -36804.855406285504, -36804.75530107712, -36804.65938953238, -36804.56738437431, -36804.47902596601, -36804.39407886399, -36804.312328899294, -36804.233580691034, -36804.15765551691, -36804.08438948004, -36804.01363192347]",True,2025-01,False,PeriodIndex,True,PeriodIndex,True
2025-03,2025-03-01,2025Q1,3,50,794,1,-36856.46559180599,36,2e-06,100,1.9075442984200173e-06,"[-36885.24410187267, -36865.979939497796, -36864.2627766427, -36863.21095184852, -36862.44832587591, -36861.8476757039, -36861.351112069206, -36860.92746416776, -36860.55798589786, -36860.230487603156, -36859.93657065168, -36859.67018535313, -36859.42681819142, -36859.20300469965, -36858.99602260737, -36858.803690444096, -36858.62423072799, -36858.45617426907, -36858.29829152489, -36858.14954227138, -36858.009037986034, -36857.87601324977, -36857.7498036729, -36857.62982862293, -36857.51557754258, -36857.406598990216, -36857.3024917712, -36857.20289769447, -36857.107495605735, -36857.01599643371, -36856.928139047464, -36856.843686768814, -36856.76242441795, -36856.68415579622, -36856.608701529876, -36856.53589721384, -36856.46559180599]",True,2025-02,False,PeriodIndex,True,PeriodIndex,True
2025-04,2025-04-01,2025Q2,1,50,795,1,-36932.06708849025,36,2e-06,100,1.8948755030219117e-06,"[-36961.50110241697, -36941.598513388315, -36939.85434390625, -36938.79737586871, -36938.03331092913, -36937.43234902929, -36936.935961650976, -36936.51274593106, -36936.14384574229, -36935.817010479266, -36935.523804740566, -36935.25815549165, -36935.01553386843, -36934.792465048915, -36934.5862196447, -36934.39461123786, -36934.21585890006, -36934.04849106231, -36933.89127658095, -36933.74317420856, -36933.60329483499, -36933.470872785256, -36933.34524366755, -36933.22582704153, -36933.11211269011, -36933.003649623504, -36932.90003718191, -36932.800917769244, -36932.705970868104, -36932.614908071424, -36932.527468928325, -36932.443417447255, -36932.36253913435, -36932.28463847061, -36932.209536751194, -36932.137070225755, -36932.06708849025]",True,2025-03,False,PeriodIndex,True,PeriodIndex,True
2025-05,2025-05-01,2025Q2,2,50,796,1,-36977.752355046076,36,2e-06,100,1.8990557396323927e-06,"[-37006.84977614618, -36987.35048076325, -36985.59852350212, -36984.53002577109, -36983.75747586838, -36983.150347109506, -36982.64931064971, -36982.22245688044, -36981.850620157464, -36981.521354725555, -36981.22609701997, -36980.958686643615, -36980.714533229475, -36980.4901174133, -36980.282676714414, -36980.08999954896, -36979.91028543633, -36979.742047316715, -36979.58404155451, -36979.43521666861, -36979.29467504744, -36979.16164386721, -36979.03545266077, -36978.91551577738, -36978.801318496, -36978.69240590705, -36978.58837391921, -36978.48886191691, -36978.393546713996, -36978.30213753541, -36978.21437182182, -36978.130011698566, -36978.04884098531, -36977.97066264888, -36977.89529662194, -36977.8225779256, -36977.752355046076]",True,2025-04,False,PeriodIndex,True,PeriodIndex,True
2025-06,2025-06-01,2025Q2,3,50,797,1,-37027.31618957418,36,2e-06,100,1.8935028161033374e-06,"[-37056.57002994859, -37036.95413268533, -37035.18034548045, -37034.104108812455, -37033.32848910049, -37032.719729608245, -37032.21752349044, -37031.789693807674, -37031.41700870813, -37031.08700583213, -37030.7911139802, -37030.52316510692, -37030.27856023673, -37030.05377102806, -37029.84602623822, -37029.65310607791, -37029.47320256682, -37029.30482188621, -37029.14671435826, -37028.99782312536, -37028.857245804706, -37028.72420534521, -37028.59802753819, -37028.478123423774, -37028.36397535596, -37028.255125841315, -37028.15116850738, -37028.051740726085, -37027.95651753713, -37027.865206602866, -37027.777543989054, -37027.693290612675, -37027.61222923288, -37027.5341618871, -37027.45890769502, -37027.386300968035, -37027.31618957418]",True,2025-05,False,PeriodIndex,True,PeriodIndex,True
2025-07,2025-07-01,2025Q3,1,50,798,1,-37069.995700915286,36,2e-06,100,1.8988388721945414e-06,"[-37098.919563618, -37079.55504679966, -37077.83054378774, -37076.77203314421, -37076.00385271082, -37075.398752741705, -37074.898630220254, -37074.472115232405, -37074.10030690457, -37073.77089957472, -37073.47540761807, -37073.20771533206, -37072.963258359254, -37072.738532490526, -37072.53078396096, -37072.33780603523, -37072.15780074634, -37071.989282139904, -37071.831006843975, -37071.68192314751, -37071.54113293041, -37071.407862714404, -37071.28144131352, -37071.16128234348, -37071.04687036468, -37070.93774978109, -37070.83351585631, -37070.73380737536, -37070.63830059956, -37070.54670424765, -37070.458755298605, -37070.37421545823, -37070.2928681661, -37070.21451604559, -37070.13897871971, -37070.066090930944, -37069.995700915286]",True,2025-06,False,PeriodIndex,True,PeriodIndex,True
2025-08,2025-08-01,2025Q3,2,50,799,1,-37133.87315800907,36,2e-06,100,1.9014338936874013e-06,"[-37162.93613082068, -37143.44849240441, -37141.71866901216, -37140.6584055149, -37139.88935966993, -37139.28374396284, -37138.78326545781, -37138.356471961924, -37137.98442270172, -37137.65479131075, -37137.35908104772, -37137.09117022972, -37136.846491407814, -37136.621538957304, -37136.41355868454, -37136.22034400485, -37136.040097433535, -37135.871333676434, -37135.71281010346, -37135.56347576667, -37135.42243329299, -37135.288909912626, -37135.162235096825, -37135.04182306095, -37134.92715890534, -37134.81778751472, -37134.71330457649, -37134.613349245774, -37134.517598104096, -37134.42576014449, -37134.33757257843, -37134.25279730638, -37134.17121792855, -37134.0926371985, -37134.01687484224, -37133.94376568122, -37133.87315800907]",True,2025-07,False,PeriodIndex,True,PeriodIndex,True
2025-09,2025-09-01,2025Q3,3,50,800,1,-37174.89634979448,36,2e-06,100,1.9016001498305435e-06,"[-37204.1490728011, -37184.519867503506, -37182.769640766535, -37181.701332773664, -37180.92766674735, -37180.31896626614, -37179.816282453976, -37179.387842871336, -37179.0145252504, -37178.68389220513, -37178.38737539852, -37178.118804931626, -37177.873579639556, -37177.64816953287, -37177.43980230356, -37177.24625757108, -37177.06572713014, -37176.896717216456, -37176.73797841637, -37176.58845428881, -37176.44724297247, -37176.31356800363, -37176.18675579539, -37176.066218019325, -37175.95143765187, -37175.84195779914, -37175.737372655814, -37175.63732012226, -37175.54147572427, -37175.4495475663, -37175.36127211207, -37175.27641063335, -37175.194746202535, -37175.11608113098, -37175.04023477545, -37174.96704165016, -37174.89634979448]",True,2025-08,False,PeriodIndex,True,PeriodIndex,True
